,#AUTHID,sEXT,sNEU,sAGR,sCON,sOPN,NETWORKSIZE,positive,negative,joy,sadness,fear,disgust,anticipation,surprise,sum_emotions,punctuation
201,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,2,2,2,2,1,2,1,1,12,0
202,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,2,0,1,0,0,0,0,0,3,6
203,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,3,1,2,1,1,1,2,2,11,0
204,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,3,2,2,1,2,2,2,2,14,0
205,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,1,1,0,0,1,0,0,4,3
206,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,0,0,0,0,0,0,0,1,0
207,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,3,1,2,0,0,0,1,1,7,0
208,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,0,1,0,0,0,0,0,2,3
209,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,2,0,1,0,0,0,0,4,3
210,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,3,2,1,0,0,2,0,0,8,3
211,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,0,0,0,0,0,0,0
212,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,0,0,0,0,0,0,6
213,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,0,0,0,0,0,0,0
214,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,0,0,0,0,0,0,0
215,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,1,1,2,0,0,0,0,5,0
216,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,1,0,1,0,0,0,0,2,0
217,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,2,0,1,1,1,2,2,7,0
218,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,1,0,1,0,0,0,0,3,0
219,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,1,1,0,1,0,2,2,6,3
220,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,0,1,0,0,0,0,0,2,0
221,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,0,0,0,0,0,0,3
222,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,2,0,0,0,0,0,0,3,3
223,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,1,0,0,0,0,1,1
224,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,2,0,2,0,0,0,1,1,5,0
225,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,0,0,0,0,0,0,3
226,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,1,1,0,0,0,1,1,4,0
227,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,0,0,0,0,0,0,3
228,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,3,0,0,0,1,0,2,2,6,3
229,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,0,0,0,0,0,0,3
230,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,1,1,0,0,0,1,1,4,0
231,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,2,0,2,0,0,0,2,2,6,0
232,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,0,0,0,0,0,0,0,0,0,11
233,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,3,0,2,0,0,0,0,0,5,0
234,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,2,1,1,0,2,0,2,2,8,1
235,ecbddbfe00e0f83cfdb802a7186061c7,4.3,2.15,3.6,3.3,4.1,739.0,1,1,0,0,1,0,0,0,3,1
236,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,1,1,1,0,0,0,1,1,4,0
237,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,1,0,1,0,0,0,1,1,3,0
238,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,0,0,0,0,0,0,0,0,0,1
239,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,0,0,0,0,0,0,0,0,0,2
240,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,0,1,0,0,0,1,0,0,2,0
241,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,1,0,0,0,0,0,0,0,1,4
242,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,0,0,0,0,0,0,0,0,0,1
243,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,0,0,0,0,0,0,0,0,0,0
244,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,0,0,0,0,0,0,0,0,0,0
245,db39f7b2aad360b1033ec1f8fcd57f9c,4.65,3.2,3.05,3.65,4.75,102.0,1,0,1,0,0,0,1,1,3,4
246,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,1,0,1,0,0,0,1,1,3,0
247,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,3,0,2,0,0,0,1,1,6,0
248,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
249,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,1,1,1,0
250,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,3,0,2,0,0,0,1,1,6,0
251,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,1,0,1,1,0,0,0,3,0
252,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,1,0,1,0,0,0,1,1,3,2
253,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,1,0,0,0,0,0,0,0,1,0
254,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,3,0,3,0,0,0,0,0,6,2
255,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,1,0,0,1,0,0,0,2,0
256,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,1,0,1,1,0,0,0,3,0
257,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
258,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
259,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,4,0,2,0,0,0,0,6,0
260,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,2,0,0,0,0,0,0,0,2,0
261,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,1,0,0,0,0,0,0,0,1,0
262,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,3,3,3,0
263,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,1,0,0,0,0,0,0,0,1,0
264,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,1,0,1,0,1,0,0,3,0
265,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
266,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,1,0,1,1,0,0,0,3,0
267,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
268,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
269,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
270,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,1,0,0,0,0,0,1,1,2,0
271,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
272,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
273,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,1,1,1,0
274,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
275,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
276,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,1,1,1,0
277,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,1,0,1,0,1,0,0,3,0
278,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,2
279,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,3
280,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
281,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,2,0,2,0,0,0,1,1,5,5
282,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,1,0,1,0,0,0,1,1,3,0
283,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
284,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,1,0,1,0,0,0,0,0,2,0
285,4d035bd3fd8d9595d15cea9e388964be,3.7,2.9,3.4,3.35,4.05,57.0,0,0,0,0,0,0,0,0,0,0
286,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,3,1,1,0,0,2,1,1,8,0
287,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
288,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,1,0,1,1,1,0,0,5,1
289,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,1,0,0,0,2,0
290,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,1,1,0,1,0,1,1,5,1
291,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
292,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,1
293,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,2
294,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,1
295,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,2,0,1,2,1,0,0,6,0
296,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
297,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,1,1,0,0,1,1,1,5,0
298,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,1,0,0,0,2,0
299,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,1,0,1,1,0,0,0,4,0
300,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,0,0,0,0,1,0
301,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,2,1,0,0,2,1,1,1,7,0
302,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
303,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,1
304,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,1,0,1,1,1,4,0
305,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,0,2,0,0,3,0
306,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,0,0,0,0,1,0
307,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,1
308,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
309,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
310,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,5,3,3,0,1,1,1,1,14,0
311,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,1,1,0,1,1,4,0
312,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,3,1,3,0,0,0,1,1,8,0
313,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,1,0,0,0,0,0,0,2,0
314,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
315,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,2,5,0,2,3,3,1,1,16,0
316,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,2,2,1,1,0,0,2,2,8,0
317,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,3,3,1,1,0,0,2,2,10,1
318,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,0,1,0,0,0,0,0,2,1
319,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
320,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,3,1,1,1,0,1,1,8,0
321,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,1
322,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,3,2,0,1,0,0,1,1,7,0
323,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,0,0,0,0,1,0
324,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,3,0,1,0,0,0,0,4,0
325,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
326,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,1
327,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,4,0,2,2,1,0,0,9,1
328,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,0,0,0,0,1,0
329,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,0,0,0,0,1,0
330,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
331,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,2,1,1,1,1,0,2,2,8,0
332,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
333,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,2,0,1,0,0,0,0,0,3,4
334,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,1
335,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
336,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,2,0,0,0,1,0,0,3,0
337,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
338,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,6,0,1,0,1,0,1,1,9,0
339,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,2,0,0,0,0,0,0,0,2,0
340,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
341,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
342,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
343,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,4
344,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
345,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,1,1,0,0,1,0,0,4,0
346,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,2,0,0,0,1,0,0,0,3,0
347,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,1,0,0,0,0,0,0,2,0
348,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,0,0,0,0,0,0,0,1,0
349,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,1,0,0,0,1,1
350,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,1,0,0,0,2,0
351,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,1,0,0,0,0,0,0,1,0
352,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
353,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
354,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
355,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
356,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,0,1,0,0,0,1,1,3,0
357,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,0,0,0,0,0,0,0,0,0,0
358,172400f46880b309ca5e97d322bb8f01,3.45,2.85,2.8,2.7,4.15,122.0,1,1,0,0,0,0,2,2,4,0
359,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,0,1,0,0,0,1,1,3,4
360,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,1,0,0,0,1,2
361,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,1,0,0,0,0,0,0,1,0
362,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,2,0,2,2,2,0,0,8,0
363,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,0,0,0,1
364,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,0,0,0,0,0,1,1,2,0
365,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,0,1,0,0,0,1,1,3,0
366,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,0,0,0,0
367,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,0,0,0,0
368,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,1,0,0,0,0,0,0,1,9
369,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,1,1,0,0,0,1,1,4,1
370,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,1,1,0,0,0,1,1,4,1
371,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,0,0,0,1
372,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,1,0,0,0,0,1,1,3,1
373,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,0,0,0,4
374,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,1,1,1,2
375,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,0,0,0,0
376,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,0,1,0,0,0,1,1,3,0
377,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,1,1,1,2
378,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,1,1,0,0,0,2,2,5,1
379,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,1,0,0,0,0,0,0,1,0
380,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,0,0,0,3
381,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,0,0,0,0,0,0,0,1,3
382,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,1,0,1,1,0,0,0,3,3
383,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,0,0,0,0,0
384,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,1,0,0,0,1,0
385,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,1,0,0,0,0,1,1,2,1
386,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,0,1,0,0,0,1,1,3,0
387,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,0,0,0,0,1,0,0,1,1
388,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,1,0,1,0,0,0,0,2,2
389,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,1,1,1,0,0,1,1,5,0
390,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,1,0,1,0,0,0,0,2,2
391,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,1,0,0,0,0,0,1,1,2,0
392,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,10,2,2,2,2,1,1,1,20,7
393,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,3,0,3,2,3,1,1,12,1
394,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,10,2,2,2,2,1,1,1,20,7
395,200255966ca6e2636535b5b93ac04497,3.15,1.9,4.15,4.0,3.55,75.0,0,1,0,0,0,0,0,0,1,0
396,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,1,0,0,0,0,0,0,0,1,2
397,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,2,0,2,0,0,0,1,1,5,0
398,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,1,4,1,1,2,0,0,0,9,0
399,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,1,0,0,0,0,1,0,0,2,1
400,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,0,2,0,1,1,1,0,0,5,0
401,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,0,0,0,0,0,0,0,0,0,0
402,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,0,5,0,5,0,0,0,0,10,0
403,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,0,0,0,0,0,0,1,1,1,1
404,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,0,0,0,0,0,0,0,0,0,1
405,5489ed38556af050d6a93e5d27b95dfb,4.15,3.1,3.2,3.6,3.8,950.0,2,0,1,0,0,0,0,0,3,0
406,b9a44bb356832160caccc9eb3614e0ce,3.65,3.15,3.45,2.35,4.5,475.0,0,0,0,0,0,0,0,0,0,1
